226;10;03;094;2;;Nucia, la
227;10;03;095;5;;Ondara
228;10;03;096;8;;Onil
229;10;03;097;4;;Orba
230;10;03;099;3;;Orihuela
231;10;03;084;4;;Orxa, l'/Lorcha
232;10;03;098;0;;Orxeta
233;10;03;100;7;;Parcent
234;10;03;101;4;;Pedreguer
235;10;03;102;9;;Pego
236;10;03;103;5;;Penàguil
237;10;03;104;0;;Petrer
238;10;03;902;1;;Pilar de la Horadada
239;10;03;105;3;;Pinós, el/Pinos
240;10;03;106;6;;Planes
241;10;03;042;2;;Poble Nou de Benitatxell, el/Benitachell
242;10;03;901;6;;Poblets, els
243;10;03;107;2;;Polop
244;10;03;060;5;;Quatretondeta
245;10;03;109;1;;Rafal
246;10;03;110;5;;Ràfol d'Almúnia, 
247;10;03;111;2;;Redová
248;10;03;112;7;;Relleu
249;10;03;113;3;;Rojales
250;10;03;114;8;;Romana, la
251;10;03;115;1;;Sagra
252;10;03;116;4;;Salinas
253;10;03;118;6;;San Fulgencio
254;10;03;904;2;;San Isidro
255;10;03;120;3;;San Miguel de Salinas
256;10;03;117;0;;Sanet y Negrals
257;10;03;119;9;;Sant Joan d'Alacant
258;10;03;122;5;;Sant Vicent del Raspeig/San Vicente del Raspeig
259;10;03;121;0;;Santa Pola
260;10;03;123;1;;Sax
261;10;03;124;6;;Sella
262;10;03;125;9;;Senija
263;10;03;127;8;;Tàrben
264;10;03;128;4;;Teulada
265;10;03;129;7;;Tibi
266;10;03;130;1;;Tollos
267;10;03;131;8;;Tormos
268;10;03;132;3;;Torre de les Maçanes, la/Torremanzana
269;10;03;133;9;;Torrevieja
270;10;03;134;4;;Vall d'Alcalà, l
271;10;03;136;0;;Vall de Gallinera, la
272;10;03;137;6;;Vall de Laguar, la
273;10;03;135;7;;Vall d'Ebo, la
274;10;03;138;2;;Verger, el
275;10;03;139;5;;Vila Joiosa, la/Villajoyosa
276;10;03;140;9;;Villena
277;10;03;082;3;;Xàbia/Jáv
278;10;03;081;8;;Xal�
279;10;03;083;9;;Xixona/Jijona
280;01;04;001;0;;Abla
281;01;04;002;5;;Abrucena
282;01;04;003;1;;Adra
283;01;04;004;6;;Albanchez
284;01;04;005;9;;Alboloduy
285;01;04;006;2;;Albox
286;01;04;007;8;;Alcolea
287;01;04;008;4;;Alcónta
288;01;04;009;7;;Alcudia de Monteagud
289;01;04;010;1;;Alhabia
290;01;04;011;8;;Alhama de Almerí
291;01;04;012;3;;Alicú
292;01;04;013;9;;Almerí
293;01;04;014;4;;Almócit
294;01;04;015;7;;Alsodux
295;01;04;016;0;;Antas
296;01;04;017;6;;Arboleas
297;01;04;018;2;;Armuña de Almanzor
298;01;04;019;5;;Bacares
299;01;04;904;7;;Balanegra
300;01;04;020;9;;Bayárca
301;01;04;021;6;;Bayarque
302;01;04;022;1;;Béda
303;01;04;023;7;;Beires
304;01;04;024;2;;Benahadux
305;01;04;026;8;;Benitagla
306;01;04;027;4;;Benizaló
307;01;04;028;0;;Bentarique
308;01;04;029;3;;Berja
309;01;04;030;7;;Canjáya
310;01;04;031;4;;Cantoria
311;01;04;032;9;;Carboneras
312;01;04;033;5;;Castro de Filabres
313;01;04;036;6;;Chercos
314;01;04;037;2;;Chirivel
315;01;04;034;0;;Cóbda
316;01;04;035;3;;Cuevas del Almanzora
317;01;04;038;8;;Dalía
318;01;04;902;6;;Ejido, El
319;01;04;041;2;;Enix
320;01;04;043;3;;Felix
321;01;04;044;8;;Fines
322;01;04;045;1;;Fiñan
323;01;04;046;4;;Fondó
324;01;04;047;0;;Gádo
325;01;04;048;6;;Gallardos, Los
326;01;04;049;9;;Garrucha
327;01;04;050;2;;Gérga
328;01;04;051;9;;Huécij
329;01;04;052;4;;Huércal de Almer�
330;01;04;053;0;;Huércal-Over
331;01;04;054;5;;�llar
332;01;04;055;8;;Instinció
333;01;04;056;1;;Laroya
334;01;04;057;7;;Láujar de Andara
335;01;04;058;3;;Líja
336;01;04;059;6;;Lubrí
337;01;04;060;0;;Lucainena de las Torres
338;01;04;061;7;;Lúca
339;01;04;062;2;;Macael
340;01;04;063;8;;Marí
341;01;04;064;3;;Mojáca
342;01;04;903;2;;Mojonera, La
343;01;04;065;6;;Nacimiento
344;01;04;066;9;;Níja
345;01;04;067;5;;Ohanes
346;01;04;068;1;;Olula de Castro
347;01;04;069;4;;Olula del Rí
348;01;04;070;8;;Oria
349;01;04;071;5;;Padules
350;01;04;072;0;;Partaloa
351;01;04;073;6;;Paterna del Rí
352;01;04;074;1;;Pechina
353;01;04;075;4;;Pulp�
354;01;04;076;7;;Purchena
355;01;04;077;3;;Rágo
356;01;04;078;9;;Rioja
357;01;04;079;2;;Roquetas de Mar
358;01;04;080;6;;Santa Cruz de Marchena
359;01;04;081;3;;Santa Fe de Mondúja
360;01;04;082;8;;Sené
361;01;04;083;4;;Seró
362;01;04;084;9;;Sierro
363;01;04;085;2;;Somontí
364;01;04;086;5;;Sorbas
365;01;04;087;1;;Sufl�
366;01;04;088;7;;Tabernas
367;01;04;089;0;;Taberno
368;01;04;090;4;;Tahal
369;01;04;091;1;;Terque
370;01;04;092;6;;Tíjol
371;01;04;901;1;;Tres Villas, Las
372;01;04;093;2;;Turre
373;01;04;094;7;;Turrillas
374;01;04;095;0;;Uleila del Campo
375;01;04;096;3;;Urráca
376;01;04;097;9;;Velefique
377;01;04;098;5;;Vélez-Blanc
378;01;04;099;8;;Vélez-Rubi
379;01;04;100;2;;Vera
380;01;04;101;9;;Viator
381;01;04;102;4;;Víca
382;01;04;103;0;;Zurgena
383;07;05;001;3;;Adanero
384;07;05;002;8;;Adrada, La
385;07;05;005;2;;Albornos
386;07;05;007;1;;Aldeanueva de Santa Cruz
387;07;05;008;7;;Aldeaseca
388;07;05;010;4;;Aldehuela, La
389;07;05;012;6;;Amavida
390;07;05;013;2;;Arenal, El
391;07;05;014;7;;Arenas de San Pedro
392;07;05;015;0;;Arevalillo
393;07;05;016;3;;Aréval
394;07;05;017;9;;Aveinte
395;07;05;018;5;;Avellaneda
396;07;05;019;8;;�vila
397;07;05;021;9;;Barco de Ávila, E
398;07;05;022;4;;Barraco, El
399;07;05;023;0;;Barromá
400;07;05;024;5;;Becedas
401;07;05;025;8;;Becedillas
402;07;05;026;1;;Bercial de Zapardiel
403;07;05;027;7;;Berlanas, Las
404;07;05;029;6;;Bernuy-Zapardiel
405;07;05;030;0;;Berrocalejo de Aragona
406;07;05;033;8;;Blascomillá
407;07;05;034;3;;Blasconuño de Matacabra
408;07;05;035;6;;Blascosancho
409;07;05;036;9;;Bohodón, E
410;07;05;037;5;;Bohoyo
411;07;05;038;1;;Bonilla de la Sierra
412;07;05;039;4;;Brabos
413;07;05;040;8;;Bularros
414;07;05;041;5;;Burgohondo
415;07;05;042;0;;Cabezas de Alambre
416;07;05;043;6;;Cabezas del Pozo
417;07;05;044;1;;Cabezas del Villar
418;07;05;045;4;;Cabizuela
419;07;05;046;7;;Canales
420;07;05;047;3;;Candeleda
421;07;05;048;9;;Cantiveros
422;07;05;049;2;;Cardeños
423;07;05;051;2;;Carrera, La
424;07;05;052;7;;Casas del Puerto
425;07;05;053;3;;Casasola
426;07;05;054;8;;Casavieja
427;07;05;055;1;;Casillas
428;07;05;056;4;;Castellanos de Zapardiel
429;07;05;057;0;;Cebreros
430;07;05;058;6;;Cepeda la Mora
431;07;05;067;8;;Chamartí
432;07;05;059;9;;Cillá
433;07;05;060;3;;Cisla
434;07;05;061;0;;Colilla, La
435;07;05;062;5;;Collado de Contreras
436;07;05;063;1;;Collado del Miró
437;07;05;064;6;;Constanzana
438;07;05;065;9;;Crespos
439;07;05;066;2;;Cuevas del Valle
440;07;05;903;5;;Diego del Carpio
441;07;05;069;7;;Donjimeno
442;07;05;070;1;;Donvidas
443;07;05;072;3;;Espinosa de los Caballeros
444;07;05;073;9;;Flores de Ávil
445;07;05;074;4;;Fontiveros
446;07;05;075;7;;Fresnedilla
447;07;05;076;0;;Fresno, El
448;07;05;077;6;;Fuente el Saú
449;07;05;078;2;;Fuentes de Añ
450;07;05;079;5;;Gallegos de Altamiros
451;07;05;080;9;;Gallegos de Sobrinos
452;07;05;081;6;;Garganta del Villar
453;07;05;082;1;;Gavilanes
454;07;05;083;7;;Gemuñ
455;07;05;085;5;;Gil Garcí
456;07;05;084;2;;Gilbuena
457;07;05;086;8;;Gimialcó
458;07;05;087;4;;Gotarrendura
459;07;05;088;0;;Grandes y San Martí
460;07;05;089;3;;Guisando
461;07;05;090;7;;Gutierre-Muño
462;07;05;092;9;;Hernansancho
463;07;05;093;5;;Herradón de Pinare
464;07;05;094;0;;Herreros de Suso
465;07;05;095;3;;Higuera de las Dueña
466;07;05;096;6;;Hija de Dios, La
467;07;05;097;2;;Horcajada, La
468;07;05;099;1;;Horcajo de las Torres
469;07;05;100;5;;Hornillo, El
470;07;05;102;7;;Hoyo de Pinares, El
471;07;05;101;2;;Hoyocasero
472;07;05;103;3;;Hoyorredondo
473;07;05;106;4;;Hoyos de Miguel Muño
474;07;05;104;8;;Hoyos del Collado
475;07;05;105;1;;Hoyos del Espino
476;07;05;107;0;;Hurtumpascual
477;07;05;108;6;;Junciana
478;07;05;109;9;;Langa
479;07;05;110;3;;Lanzahít
480;07;05;113;1;;Llanos de Tormes, Los
481;07;05;112;5;;Losar del Barco, El
482;07;05;114;6;;Madrigal de las Altas Torres
483;07;05;115;9;;Maello
484;07;05;116;2;;Malpartida de Corneja
485;07;05;117;8;;Mamblas
486;07;05;118;4;;Mancera de Arriba
487;07;05;119;7;;Manjabálago y Ortigosa de Rioalma
488;07;05;120;1;;Marlí
489;07;05;121;8;;Martiherrero
490;07;05;122;3;;Martíne
491;07;05;123;9;;Mediana de Voltoya
492;07;05;124;4;;Medinilla
493;07;05;125;7;;Mengamuño
494;07;05;126;0;;Mesegar de Corneja
495;07;05;127;6;;Mijares
496;07;05;128;2;;Mingorrí
497;07;05;129;5;;Mirón, E
498;07;05;130;9;;Mironcillo
499;07;05;131;6;;Mirueña de los Infanzone
500;07;05;132;1;;Mombeltrá
501;07;05;133;7;;Monsalupe
502;07;05;134;2;;Moraleja de Matacabras
503;07;05;135;5;;Muñan
504;07;05;136;8;;Muñic
505;07;05;138;0;;Muñogalind
506;07;05;139;3;;Muñogrand
507;07;05;140;7;;Muñomer del Pec
508;07;05;141;4;;Muñopep
509;07;05;142;9;;Muñosanch
510;07;05;143;5;;Muñotell
511;07;05;144;0;;Narrillos del Álam
512;07;05;145;3;;Narrillos del Rebollar
513;07;05;149;1;;Narros de Saldueñ
514;07;05;147;2;;Narros del Castillo
515;07;05;148;8;;Narros del Puerto
516;07;05;152;6;;Nava de Aréval
517;07;05;153;2;;Nava del Barco
518;07;05;151;1;;Navacepedilla de Corneja
519;07;05;154;7;;Navadijos
520;07;05;155;0;;Navaescurial
521;07;05;156;3;;Navahondilla
522;07;05;157;9;;Navalacruz
523;07;05;158;5;;Navalmoral
524;07;05;159;8;;Navalonguilla
525;07;05;160;2;;Navalosa
526;07;05;161;9;;Navalperal de Pinares
527;07;05;162;4;;Navalperal de Tormes
528;07;05;163;0;;Navaluenga
529;07;05;164;5;;Navaquesera
530;07;05;165;8;;Navarredonda de Gredos
531;07;05;166;1;;Navarredondilla
532;07;05;167;7;;Navarrevisca
533;07;05;168;3;;Navas del Marqués, La
534;07;05;169;6;;Navatalgordo
535;07;05;170;0;;Navatejares
536;07;05;171;7;;Neila de San Miguel
537;07;05;172;2;;Niharra
538;07;05;173;8;;Ojos-Albos
539;07;05;174;3;;Orbita
540;07;05;175;6;;Oso, El
541;07;05;176;9;;Padiernos
542;07;05;177;5;;Pajares de Adaja
543;07;05;178;1;;Palacios de Goda
544;07;05;179;4;;Papatrigo
545;07;05;180;8;;Parral, El
546;07;05;181;5;;Pascualcobo
547;07;05;182;0;;Pedro Bernardo
548;07;05;183;6;;Pedro-Rodrígue
549;07;05;184;1;;Peguerinos
550;07;05;185;4;;Peñalba de Ávi
551;07;05;186;7;;Piedrahít
552;07;05;187;3;;Piedralaves
553;07;05;188;9;;Poveda
554;07;05;189;2;;Poyales del Hoyo
555;07;05;190;6;;Pozanco
556;07;05;191;3;;Pradosegar
557;07;05;192;8;;Puerto Castilla
558;07;05;193;4;;Rasueros
559;07;05;194;9;;Riocabado
560;07;05;195;2;;Riofrí
561;07;05;196;5;;Rivilla de Barajas
562;07;05;197;1;;Salobral
563;07;05;198;7;;Salvadió
564;07;05;199;0;;San Bartolomé de Béj
565;07;05;200;4;;San Bartolomé de Cornej
566;07;05;201;1;;San Bartolomé de Pinare
567;07;05;206;3;;San Esteban de los Patos
568;07;05;208;5;;San Esteban de Zapardiel
569;07;05;207;9;;San Esteban del Valle
570;07;05;209;8;;San García de Ingelmo
571;07;05;901;4;;San Juan de Gredos
572;07;05;210;2;;San Juan de la Encinilla
573;07;05;211;9;;San Juan de la Nava
574;07;05;212;4;;San Juan del Molinillo
575;07;05;213;0;;San Juan del Olmo
576;07;05;214;5;;San Lorenzo de Tormes
577;07;05;215;8;;San Martín de la Vega del Alberch
578;07;05;216;1;;San Martín del Pimpolla
579;07;05;217;7;;San Miguel de Corneja
580;07;05;218;3;;San Miguel de Serrezuela
581;07;05;219;6;;San Pascual
582;07;05;220;0;;San Pedro del Arroyo
583;07;05;231;5;;San Vicente de Aréval
584;07;05;204;7;;Sanchidriá
585;07;05;205;0;;Sanchorreja
586;07;05;222;2;;Santa Cruz de Pinares
587;07;05;221;7;;Santa Cruz del Valle
588;07;05;226;9;;Santa María de los Caballero
589;07;05;224;3;;Santa María del Arroy
590;07;05;225;6;;Santa María del Berroca
591;07;05;902;9;;Santa María del Cubill
592;07;05;227;5;;Santa María del Tiét
593;07;05;228;1;;Santiago del Collado
594;07;05;904;0;;Santiago del Tormes
595;07;05;229;4;;Santo Domingo de las Posadas
596;07;05;230;8;;Santo Tomé de Zabarco
597;07;05;232;0;;Serrada, La
598;07;05;233;6;;Serranillos
599;07;05;234;1;;Sigeres
600;07;05;235;4;;Sinlabajos
601;07;05;236;7;;Solana de Ávil
602;07;05;237;3;;Solana de Rioalmar
603;07;05;238;9;;Solosancho
604;07;05;239;2;;Sotalbo
605;07;05;240;6;;Sotillo de la Adrada
606;07;05;241;3;;Tiemblo, El
607;07;05;242;8;;Tiñosillo
608;07;05;243;4;;Tolbaño
609;07;05;244;9;;Tormellas
610;07;05;245;2;;Tornadizos de Ávil
611;07;05;247;1;;Torre, La
612;07;05;246;5;;Tórtole
613;07;05;249;0;;Umbría
614;07;05;251;0;;Vadillo de la Sierra
615;07;05;252;5;;Valdecasa
616;07;05;253;1;;Vega de Santa Marí
617;07;05;254;6;;Velayos
618;07;05;256;2;;Villaflor
619;07;05;257;8;;Villafranca de la Sierra
620;07;05;905;3;;Villanueva de Ávil
621;07;05;258;4;;Villanueva de Góme
622;07;05;259;7;;Villanueva del Aceral
623;07;05;260;1;;Villanueva del Campillo
624;07;05;261;8;;Villar de Corneja
625;07;05;262;3;;Villarejo del Valle
626;07;05;263;9;;Villatoro
627;07;05;264;4;;Viñegra de Mora�
628;07;05;265;7;;Vita
629;07;05;266;0;;Zapardiel de la Cañad
630;07;05;267;6;;Zapardiel de la Ribera
631;11;06;001;6;;Acedera
632;11;06;002;1;;Aceuchal
633;11;06;003;7;;Ahillones
634;11;06;004;2;;Alange
635;11;06;005;5;;Albuera, La
636;11;06;006;8;;Alburquerque
637;11;06;007;4;;Alconchel
638;11;06;008;0;;Alconera
639;11;06;009;3;;Aljucé
640;11;06;010;7;;Almendral
641;11;06;011;4;;Almendralejo
642;11;06;012;9;;Arroyo de San Servá
643;11;06;013;5;;Atalaya
644;11;06;014;0;;Azuaga
645;11;06;015;3;;Badajoz
646;11;06;016;6;;Barcarrota
647;11;06;017;2;;Baterno
648;11;06;018;8;;Benquerencia de la Serena
649;11;06;019;1;;Berlanga
650;11;06;020;5;;Bienvenida
651;11;06;021;2;;Bodonal de la Sierra
652;11;06;022;7;;Burguillos del Cerro
653;11;06;023;3;;Cabeza del Buey
654;11;06;024;8;;Cabeza la Vaca
655;11;06;025;1;;Calamonte
656;11;06;026;4;;Calera de Leó
657;11;06;027;0;;Calzadilla de los Barros
658;11;06;028;6;;Campanario
659;11;06;029;9;;Campillo de Llerena
660;11;06;030;3;;Capilla
661;11;06;031;0;;Carmonita
662;11;06;032;5;;Carrascalejo, El
663;11;06;033;1;;Casas de Don Pedro
664;11;06;034;6;;Casas de Reina
665;11;06;035;9;;Castilblanco
666;11;06;036;2;;Castuera
667;11;06;042;3;;Cheles
668;11;06;037;8;;Codosera, La
669;11;06;038;4;;Cordobilla de Lácar
670;11;06;039;7;;Coronada, La
671;11;06;040;1;;Corte de Peleas
672;11;06;041;8;;Cristina
673;11;06;043;9;;Don Álvar
674;11;06;044;4;;Don Benito
675;11;06;045;7;;Entrín Baj
676;11;06;046;0;;Esparragalejo
677;11;06;047;6;;Esparragosa de la Serena
678;11;06;048;2;;Esparragosa de Lares
679;11;06;049;5;;Feria
680;11;06;050;8;;Fregenal de la Sierra
681;11;06;051;5;;Fuenlabrada de los Montes
682;11;06;052;0;;Fuente de Cantos
683;11;06;053;6;;Fuente del Arco
684;11;06;054;1;;Fuente del Maestre
685;11;06;055;4;;Fuentes de Leó
686;11;06;056;7;;Garbayuela
687;11;06;057;3;;Garlitos
688;11;06;058;9;;Garrovilla, La
689;11;06;059;2;;Granja de Torrehermosa
690;11;06;903;8;;Guadiana
691;11;06;060;6;;Guareñ
692;11;06;061;3;;Haba, La
693;11;06;062;8;;Helechosa de los Montes
694;11;06;063;4;;Herrera del Duque
695;11;06;064;9;;Higuera de la Serena
696;11;06;065;2;;Higuera de Llerena
697;11;06;066;5;;Higuera de Vargas
698;11;06;067;1;;Higuera la Real
699;11;06;068;7;;Hinojosa del Valle
700;11;06;069;0;;Hornachos
701;11;06;070;4;;Jerez de los Caballeros
702;11;06;071;1;;Lapa, La
703;11;06;073;2;;Llera
704;11;06;074;7;;Llerena
705;11;06;072;6;;Lobó
706;11;06;075;0;;Magacela
707;11;06;076;3;;Maguilla
708;11;06;077;9;;Malcocinado
709;11;06;078;5;;Malpartida de la Serena
710;11;06;079;8;;Manchita
711;11;06;080;2;;Medellí
712;11;06;081;9;;Medina de las Torres
713;11;06;082;4;;Mengabril
714;11;06;083;0;;Mérid
715;11;06;084;5;;Mirandilla
716;11;06;085;8;;Monesterio
717;11;06;086;1;;Montemolí
718;11;06;087;7;;Monterrubio de la Serena
719;11;06;088;3;;Montijo
720;11;06;089;6;;Morera, La
721;11;06;090;0;;Nava de Santiago, La
722;11;06;091;7;;Navalvillar de Pela
723;11;06;092;2;;Nogales
724;11;06;093;8;;Oliva de la Frontera
725;11;06;094;3;;Oliva de Mérid
726;11;06;095;6;;Olivenza
727;11;06;096;9;;Orellana de la Sierra
728;11;06;097;5;;Orellana la Vieja
729;11;06;098;1;;Palomas
730;11;06;099;4;;Parra, La
731;11;06;100;8;;Peñalsord
732;11;06;101;5;;Peraleda del Zaucejo
733;11;06;102;0;;Puebla de Alcocer
734;11;06;103;6;;Puebla de la Calzada
735;11;06;104;1;;Puebla de la Reina
736;11;06;107;3;;Puebla de Obando
737;11;06;108;9;;Puebla de Sancho Pére
738;11;06;105;4;;Puebla del Maestre
739;11;06;106;7;;Puebla del Prior
740;11;06;902;2;;Pueblonuevo del Guadiana
741;11;06;109;2;;Quintana de la Serena
742;11;06;110;6;;Reina
743;11;06;111;3;;Rena
